Funder,closed,gold,diamond,bronze,green,hybrid,Total,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
Janssen New Zealand Funding Source: Medline,1,0,0,0,0,0,1,0,1,0,100
Janssen Pharmaceuticals,2,4,0,3,0,2,11,81,2,0,100
"Janssen Research and Development, JRD",0,0,0,0,1,0,1,100,0,0,100
Janssen-Cilag (Aust) Pty Ltd.,0,1,0,0,0,0,1,100,0,0,100
JanssenJohnson & Johnson USAJanssen Biotech Inc,0,0,0,0,1,0,1,100,0,0,100
Japan Aerospace Exploration Agency,0,0,0,0,1,0,1,100,0,0,100
Japan Agency for Medical Research and Development (AMED),0,0,0,1,0,0,1,100,0,0,100
Japan Agency for Medical Research and Development (AMED): the Strategic Study Group to Establish the Evidence for Intractable Vasculitis Guideline,0,0,0,1,0,0,1,100,0,0,100
"Japan Agency for Medical Research and Development, AMED",1,0,0,1,0,1,3,66,0,0,66
"Japan Agency for Medical Research and Development, AMED: 19kk0305011h0001",0,0,0,0,0,1,1,100,0,0,100
"Japan Agency for Medical Research and Development, AMED: JP19dm0107090, JP19ek0109280, JP19ek0109301, JP19ek0109348, and JP18kk020501",1,0,0,0,0,0,1,0,0,0,0
"Japan Science and Technology Agency (Biotechnology and Biological Sciences Research Council, UK (BBSRC))",0,0,0,0,1,0,1,100,0,0,100
"Japan Science and Technology Agency (JST, PRESTO)Japan Science & Technology Agency (JST)",0,0,0,0,1,0,1,100,0,0,100
"Japan Science and Technology Agency, JST",0,0,0,0,1,0,1,100,0,0,100
"Japan Science and Technology Corporation, JST",1,1,0,0,0,0,2,50,1,0,100
"Japan Science and Technology Corporation, JST: JPMJPR1662",0,1,0,0,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science (JSPS)Ministry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of Science",0,1,0,0,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science (JSPS, KAKENHI)Ministry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of ScienceGrants-in-Aid for Scientific Research (KAKENHI)",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science (Kakenhi)Ministry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of ScienceGrants-in-Aid for Scientific Research (KAKENHI)",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science KAKENHIMinistry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of ScienceGrants-in-Aid for Scientific Research (KAKENHI)",0,0,0,0,1,1,2,100,0,0,100
"Japan Society for the Promotion of Science, JSPS",8,3,0,4,11,9,35,77,6,0,94
"Japan Society for the Promotion of Science, JSPS: 1515085",0,0,0,1,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 15K07034, 18H02475",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H01055, 18H04293",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H01055, 18H04293, 18H05207",0,1,0,0,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H02755",0,0,0,0,0,2,2,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H03187, 17H02075, 18K18817",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H04825",0,0,0,1,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H05111",0,1,0,0,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H05732, 16H06287, 17H02871",0,0,0,1,4,0,5,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16H06287, 17H02871, JP14002006, NASA-80NSSC18K0274",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16K09092, 18K19716",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16K11082",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16K11144, 17K11241",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 16K17366",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, JSPS: 16K19278",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 17H04614",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 17K08707",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, JSPS: 18K11408",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, JSPS: 18K13609",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 18K14774",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, JSPS: 19H04862",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: 25245067",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, JSPS: 26370737, 26770202",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: JP17H06386, JP17K17657",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of Science, JSPS: No.l8K11408",1,0,0,0,0,0,1,0,0,0,0
"Japan Society for the Promotion of Science, KAKEN",5,4,0,1,3,1,14,64,5,0,100
"Japan Society for the Promotion of Science, KAKEN: 15J02148, 16H06324, 17H02653",0,1,0,0,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science, KAKEN: 15K01908, 24520908",1,0,0,0,0,0,1,0,1,0,100
"Japan Society for the Promotion of Science, KAKEN: 18H05207",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, KAKEN: 18K03357",0,1,0,0,0,0,1,100,0,0,100
"Japan Society for the Promotion of Science, KAKEN: 20310016",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, KAKEN: JP19K01561",0,0,0,0,1,0,1,100,0,0,100
"Japan Society for the Promotion of Science, KAKEN: aPP1023059, gnT1113531",0,0,0,0,0,1,1,100,0,0,100
"Japan Society for the Promotion of ScienceMinistry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of Science",6,0,0,0,0,1,7,14,4,0,71
Japan by JSPS KAKENHI,0,0,0,0,1,0,1,100,0,0,100
"Japanese Ministry of Education, Culture, Sports, Science and TechnologyMinistry of Education, Culture, Sports, Science and Technology, Japan (MEXT)",1,0,0,0,1,0,2,50,1,0,100
"Japanese Ministry of Health and WelfareMinistry of Health, Labour and Welfare, Japan",1,0,0,0,0,0,1,0,1,0,100
"Japanese Ministry of Health, Labour and Welfare through Research on Psychiatric and Neurological Disease and Mental Health",0,0,0,0,1,0,1,100,0,0,100
"Japanese Ministry of Health, Labour and WelfareMinistry of Health, Labour and Welfare, Japan",0,0,0,0,1,0,1,100,0,0,100
"Japanese Society for Promotion of Science Postdoctoral FellowshipMinistry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of Science",1,0,0,0,0,0,1,0,1,0,100
"Japanese Society of Anesthesiologists, JSA",0,0,0,0,1,0,1,100,0,0,100
"Japanese Society of Anesthesiologists, JSA: P50 CA180890, P30 DA012393",0,0,0,0,1,0,1,100,0,0,100
Jarislowsky Foundation,0,0,0,1,0,0,1,100,0,0,100
Jasmine Social Investments,1,0,0,0,0,0,1,0,1,0,100
"Javna Agencija za Raziskovalno Dejavnost RS, ARRS",1,0,0,0,4,0,5,80,1,0,100
"Javna Agencija za Raziskovalno Dejavnost RS, ARRS: J2-1731, L7-9421, P2-0041",0,0,0,0,1,0,1,100,0,0,100
"Javna Agencija za Raziskovalno Dejavnost RS, ARRS: J2-7357, L7-9421, P2-0041",0,0,0,0,1,0,1,100,0,0,100
"Javna Agencija za Raziskovalno Dejavnost RS, ARRS: P1-0285",1,0,0,0,0,0,1,0,1,0,100
"Javna Agencija za Raziskovalno Dejavnost RS, ARRS: P1-0294",0,0,0,0,1,0,1,100,0,0,100
Jean Cathie Estate,1,0,0,0,0,0,1,0,0,0,0
Jean Cathie Estate Senior Fellowship in Tinnitus,1,0,0,0,0,0,1,0,0,0,0
Jed Foundation,0,0,0,0,1,0,1,100,0,0,100
Jeffery L. Bishop Fellowship,0,0,0,0,1,0,1,100,0,0,100
"Jeju National University Hospital, JNUH",1,0,0,0,0,0,1,0,1,0,100
Jena School for Microbial Communication,0,0,0,0,1,0,1,100,0,0,100
Jenny and Antti Wihuri Foundation,0,0,0,0,1,0,1,100,0,0,100
Jenny ja Antti Wihurin Rahasto,0,0,0,0,1,0,1,100,0,0,100
"Jet Propulsion Laboratory, JPL",0,0,0,1,4,0,5,100,0,0,100
"Jet Propulsion Laboratory, JPL: 11573003, 1500811, 2017R1A4A1015178",0,0,0,0,1,0,1,100,0,0,100
"Jet Propulsion Laboratory, JPL: 1500811",0,0,0,1,2,0,3,100,0,0,100
"Jewish General Hospital, JGH",0,0,0,0,2,1,3,100,0,0,100
"Jiangnan University, JNU",0,0,0,0,0,1,1,100,0,0,100
Jiangsu Collaborative Innovation Center for Climate Change,2,0,0,0,0,0,2,0,0,0,0
Jiangsu Collaborative Innovation Center for Cultural Creativity,1,0,0,0,0,0,1,0,1,0,100
Jiangsu Collaborative Innovation Center on Atmospheric Environment and Equipment Technology,1,0,0,0,0,0,1,0,1,0,100
Jiangsu Collaborative Innovation Center on Atmospheric Environment and Equipment Technology (CICAEET),4,0,0,0,0,0,4,0,1,2,75
"Jiangsu Collaborative Innovation Center on Atmospheric Environment and Equipment Technology (CICAEET), China",2,0,0,0,0,0,2,0,2,0,100
Jiangsu Commission Health Research Program,1,0,0,0,0,0,1,0,0,0,0
Jiangsu Distinguished Professor Project,5,0,1,0,0,0,6,16,5,0,100
"Jiangsu Education Department, China",1,0,0,0,0,0,1,0,1,0,100
Jiangsu Key Laboratory of Agricultural Meteorology Foundation,1,0,0,0,0,0,1,0,0,1,100
Jiangsu Key Laboratory of Engineering Mechanics at Southeast University,2,0,0,0,0,0,2,0,2,0,100
Jiangsu Key Laboratory of Precision and Micro-Manufacturing Technology,2,0,0,0,0,0,2,0,2,0,100
Jiangsu Natural Science Foundation of ChinaNatural Science Foundation of Jiangsu Province,1,0,0,0,0,0,1,0,0,0,0
"Jiangsu Natural Science Foundation, Jiangsu Province, China",1,0,0,0,0,0,1,0,1,0,100
Jiangsu Natural Science FoundationNatural Science Foundation of Jiangsu Province,1,0,0,0,0,0,1,0,1,0,100
Jiangsu Ordinary University Graduate Students Scientist Research Innovation Project,1,0,0,0,0,0,1,0,1,0,100
Jiangsu Overseas Visiting Scholar Program for University Prominent Young & Middle-aged Teachers and Presidents (JDPE),1,0,0,0,0,0,1,0,1,0,100
"Jiangsu Planning Office of Philosophy and Social Science, Nanjing, China",0,1,0,0,0,0,1,100,0,0,100
Jiangsu Postgraduate Research Innovation Project,0,0,1,0,0,0,1,100,0,0,100
Jiangsu Province,1,0,0,0,0,0,1,0,0,1,100
Jiangsu Province Key RD Projects,1,0,0,0,0,0,1,0,1,0,100
Jiangsu Province Postdoctoral Science Foundation,1,0,0,0,0,0,1,0,0,1,100
Jiangsu Provincial Department of Education,2,0,0,0,0,0,2,0,2,0,100
Jiangsu Provincial Department of Education: 2018SJZDI109,1,0,0,0,0,0,1,0,1,0,100
Jiangsu Provincial Key Research and Development Program,3,0,0,0,0,0,3,0,1,2,100
"Jiangsu Provincial Key Research and Development Program: BE2015154, BE2016120",1,0,0,0,0,0,1,0,1,0,100
Jiangsu Provincial Key Research and Development Program: BE2017164,2,0,0,0,0,0,2,0,0,2,100
Jiangsu Provincial Natural Science FoundationNatural Science Foundation of Jiangsu Province,1,0,0,0,0,0,1,0,0,0,0
Jiangsu Social Science Fund,0,1,0,0,0,0,1,100,0,0,100
Jiangsu Social Science Fund Project,1,0,0,0,0,0,1,0,1,0,100
"Jiangsu University of Science and Technology, JUST",4,0,1,0,0,1,6,33,4,0,100
"Jiangsu University of Science and Technology, JUST: 1624821607-5",4,0,1,0,0,0,5,20,4,0,100
Jiangsu provincial government scholarship program,1,0,0,0,0,0,1,0,1,0,100
"Jiangxi Academy of Sciences, JAS",1,0,0,0,0,0,1,0,1,0,100
"Jiangxi Academy of Sciences, JAS: 2018-YZD1-05",1,0,0,0,0,0,1,0,1,0,100
"Jiangxi University of Science and Technology, JUST",1,0,0,0,0,0,1,0,1,0,100
"Jiangxi University of Science and Technology, JUST: jxxjbs19010",1,0,0,0,0,0,1,0,1,0,100
Jihua Laboratory Foundation of Guangdong Province Laboratory of China,0,1,0,0,0,0,1,100,0,0,100
Jilin Province Key R&D Plan Project,3,0,0,0,0,0,3,0,3,0,100
Jilin Province Key R&D Plan Project: 2018C01049,2,0,0,0,0,0,2,0,2,0,100
Jilin Province Key R&D Plan Project: 2019GNCI06048,1,0,0,0,0,0,1,0,1,0,100
Jilin Province Postdoctoral Science Foundation,1,0,0,0,0,0,1,0,0,0,0
Jilin Province Research & Industrialization grant (Key Technologies for High Value Processing and Safety Control of Agricultural Products),1,0,0,0,0,0,1,0,1,0,100
Jilin Provincial & School Coconstruction Projects,1,0,0,0,0,0,1,0,1,0,100
Jilin University Grant for Undergraduate Teaching Reform,1,0,0,0,0,0,1,0,1,0,100
"Jilin University, JLU",2,0,0,0,0,0,2,0,1,0,50
"Jim and Mary Carney Charitable Trust (Whangarei, New Zealand)",0,0,0,0,0,1,1,100,0,0,100
Jimma University,0,1,0,0,0,0,1,100,0,0,100
Jinan University,2,0,0,0,0,0,2,0,1,0,50
"Jinan University, Health Research Council of New Zealand",1,0,0,0,0,0,1,0,0,0,0
"Jinan University, JNU",4,0,0,0,0,0,4,0,1,0,25
Jnos Bolyai Research Scholarship of the Hungarian Academy of Sciences (Hungary),0,0,1,0,0,0,1,100,0,0,100
Joan Ready Ophthalmology Trust,1,0,0,0,0,0,1,0,1,0,100
Joan Ready Ophthalmology Trust for BMedSc (Hons),1,0,0,0,0,0,1,0,1,0,100
Joan Ready Trust,1,0,0,0,0,0,1,0,1,0,100
"John D. and Catherine T. MacArthur Foundation, JDCTMF",1,0,0,0,0,0,1,0,1,0,100
John Hamel MacGregor Award in Medical Science,2,0,0,0,0,0,2,0,2,0,100
John Hamel MacGregor Trust,1,0,0,0,0,1,2,50,1,0,100
John Hopkins University School of Medicine,0,0,1,0,0,0,1,100,0,0,100
John Jones Steel Ltd.,0,0,0,0,1,0,1,100,0,0,100
John Templeton Foundation,3,1,0,2,0,1,7,57,3,0,100
John Templeton Foundation's Randomness and Providence,0,0,1,0,0,0,1,100,0,0,100
John Templeton Foundation's Randomness and Providence: An Abrahamic Inquiry Project,0,0,1,0,0,0,1,100,0,0,100
"John Templeton Foundation, JTF",4,1,0,2,1,0,8,50,4,0,100
"John Templeton Foundation, JTF: 410-2005-0829, 5158",0,0,0,1,0,0,1,100,0,0,100
"John Templeton Foundation, JTF: 44000",0,1,0,0,0,0,1,100,0,0,100
"John Templeton Foundation, JTF: 48503",1,0,0,0,0,0,1,0,1,0,100
"John Templeton Foundation, JTF: 60927",1,0,0,0,0,0,1,0,1,0,100
"John Templeton Foundation, JTF: RDF-10-UOA-024, RFP-15-12",0,0,0,1,0,0,1,100,0,0,100
"John and Birthe Meyer Foundation, The Hallas-Moller Emerging Investigator Novo Nordisk",0,0,0,0,0,1,1,100,0,0,100
John and Polly Sparks Foundation,1,0,0,0,0,0,1,0,1,0,100
"Johns Hopkins Bloomberg School of Public Health, JHSPH",0,0,0,0,0,1,1,100,0,0,100
"Johns Hopkins University, JHU",2,0,0,0,0,1,3,33,1,0,66
"Johns Hopkins University, JHU: 4U54HD070725",1,0,0,0,0,0,1,0,0,0,0
Johnson & Johnson (United States) Ltd.,0,0,0,1,0,0,1,100,0,0,100
Johnson and Johnson (USA)Johnson & Johnson USA,1,0,0,0,0,0,1,0,1,0,100
Johnson and Johnson Vision Care,1,0,0,0,0,0,1,0,0,0,0
"Johnson and Johnson, J&J",2,0,0,1,0,1,4,50,2,0,100
"Joint Graduate School in Plant and Food Science, University of Auckland",0,2,0,0,0,1,3,100,0,0,100
"Joint Industry Programme, E&P Sound and Marine Life as part of the BRAHSS project",0,1,0,0,0,0,1,100,0,0,100
Joint Japan/World Bank Graduate Scholarship Program (JJWBGSP),1,0,0,0,0,0,1,0,1,0,100
Joint NSFC-ISF Research Program by National Natural Science Foundation of China,0,0,1,0,0,0,1,100,0,0,100
Joint Program Germany-New Zealand (Internationale Zusammenarbeit Neuseeland-Deutschland),0,1,0,0,0,0,1,100,0,0,100
Joint Programming Initiative 'A Healthy Diet for a Healthy Life',0,0,0,0,1,0,1,100,0,0,100
"Joint Programming Initiative A healthy diet for a healthy life, through the Food Biomarker Alliance Project - Danish Innovation Foundation",1,0,0,0,0,0,1,0,1,0,100
Joint Programming Neurodegenerative Disease (JPND),0,1,0,0,0,0,1,100,0,0,100
Joint Project of Industry-University-Research of Jiangsu Province,1,0,0,0,0,0,1,0,1,0,100
Joint Project of Industry-University-Research of Jiangsu Province: BY2018140,1,0,0,0,0,0,1,0,1,0,100
Joint Research Portfolio of the Health Research Council of New Zealand,1,0,0,0,0,0,1,0,1,0,100
Jose Carreras Foundation,1,0,0,0,0,1,2,50,0,0,50
"Juan de la Cierva programme, Spanish Ministry of Economy, Industry and Competitiveness",0,1,0,0,0,0,1,100,0,0,100
Jubilee Crippled Children Foundation Trust,0,1,0,0,0,1,2,100,0,0,100
Jubilee Trust,2,0,0,0,0,0,2,0,2,0,100
Juho Vainio Foundation,3,2,0,1,1,0,7,57,2,0,85
Juho Vainio Foundation (FIN),0,0,0,0,0,1,1,100,0,0,100
Juho Vainion SÃ¤Ã¤tiÃ¶,1,0,0,0,0,0,1,0,1,0,100
Juho Vainion Säätiö,2,2,0,1,1,0,6,66,1,0,83
"Juho Vainion Säätiö: 100369, 1046518, 1064629",0,1,0,0,0,0,1,100,0,0,100
Julius Brendel Trust,0,0,0,2,0,0,2,100,0,0,100
Julius Brendel Trust Funding Source,1,0,0,0,0,0,1,0,1,0,100
Julius Brendel Trust Funding Source: Medline,1,0,0,0,0,0,1,0,1,0,100
Julius Kuhn Institute (JKI),0,1,0,0,0,0,1,100,0,0,100
"Julius von Haast Fellowship Award - New Zealand Ministry of Business, Innovation and Employment",0,0,0,0,1,0,1,100,0,0,100
"Julius von Haast Fellowship Award by the New Zealand Ministry of Business, Innovation and Employment",0,0,0,0,1,0,1,100,0,0,100
"Julius von Haast Fellowship Award by the New Zealand Ministry of Business, Innovation, and Employment",0,0,0,0,1,0,1,100,0,0,100
Junior Fellowship of the Simons Foundation Society of Fellows,1,0,0,0,0,0,1,0,0,1,100
Junta de Castilla y León,0,0,0,0,0,1,1,100,0,0,100
Junta de Castilla y León: LE22A10-2,0,0,0,0,0,1,1,100,0,0,100
"Juvenile Diabetes Research Foundation United States of America, JDRF",1,1,0,0,1,0,3,66,1,0,100
"Juvenile Diabetes Research Foundation United States of America, JDRF: 1-SRA-2017-357-Q-R, 17-2013-533",0,1,0,0,0,0,1,100,0,0,100
"Juvenile Diabetes Research Foundation United States of America, JDRF: 3-PDF-2014-224-A-N",1,0,0,0,0,0,1,0,1,0,100
"Jyväskylän Yliopisto, JYU",0,0,0,0,1,0,1,100,0,0,100
K-IODP,0,1,0,0,0,0,1,100,0,0,100
K. C. Wong Education Foundation,32,8,0,2,0,0,42,23,30,0,95
"K. C. Wong Education Foundation: GJHZ1819, GJHZ201974",1,0,0,0,0,0,1,0,1,0,100
K. C. Wong Magna Fund in Ningbo University,3,3,0,0,0,0,6,50,2,0,83
K. H. Renlunds stiftelse,0,0,0,1,0,0,1,100,0,0,100
K.C. Wong Education Foundation,6,0,0,0,0,0,6,0,6,0,100
K.C. Wong Magna Fund in Ningbo University,2,6,0,0,1,0,9,77,0,2,100
K.C.Wong Magna Fund in Ningbo University,0,1,0,0,0,0,1,100,0,0,100
K.H. Renlund foundation,0,0,0,1,0,0,1,100,0,0,100
"K02 MH65919, P30 DK50456, R24 MH56858, R34 MH072925, T37 MD001449",0,0,0,0,1,0,1,100,0,0,100
K2016029,0,1,0,0,0,0,1,100,0,0,100
K23HL150232,0,1,0,0,0,0,1,100,0,0,100
KAIST College of Engineering Global Initiative Convergence Research Program,1,1,0,0,0,0,2,50,1,0,100
KASI (Korea Astronomy and Space Science Institute),0,0,0,0,1,0,1,100,0,0,100
KAUSTKing Abdullah University of Science & Technology,1,0,0,0,0,0,1,0,1,0,100
KC18104,0,1,0,0,0,0,1,100,0,0,100
KETEP MOTIE,0,1,0,0,0,0,1,100,0,0,100
KG Jebsen,0,0,0,0,0,1,1,100,0,0,100
KG Jebsen Foundation,0,0,0,0,0,1,1,100,0,0,100
"KJ175923, KJ185646",1,0,0,0,0,0,1,0,1,0,100
KMI 2018-03610,1,0,0,0,0,0,1,0,0,0,0
KMU-innovativ InnoCyt,0,0,0,1,0,0,1,100,0,0,100
KOTI - Korea Transport Institute,0,0,0,1,0,0,1,100,0,0,100
KPMGProfessorship,1,0,0,0,0,0,1,0,1,0,100
KTH Integration Fund,0,1,0,0,0,0,1,100,0,0,100
KYCX17̅0677,1,0,0,0,0,0,1,0,0,0,0
KYCX18_0109,1,0,0,0,0,0,1,0,1,0,100
KYCX20_1077,1,0,0,0,0,0,1,0,1,0,100
Kalbfleisch postdoctoral fellowship through the American Museum of Natural History,1,0,0,0,0,0,1,0,0,0,0
Kantega,0,0,0,0,0,1,1,100,0,0,100
Karolinska InstituteKarolinska Institutet,0,0,0,0,0,1,1,100,0,0,100
Karolinska Institutet,0,1,0,0,0,1,2,100,0,0,100
"Karolinska Institutet, KI",1,0,0,0,0,2,3,66,0,0,66
Kate B. Reynolds Charitable Trust,2,0,0,0,0,0,2,0,2,0,100
Kate Edgar Education Charitable Trust,0,1,0,0,0,0,1,100,0,0,100
Kate Edger Charitable Trust Post-Doctoral Research Award,0,1,0,0,0,0,1,100,0,0,100
Kate Edger Educational Charitable Trust,3,1,0,0,0,0,4,25,2,0,75
"Kate Edger Educational Charitable Trust, Postdoctoral Research Award",1,0,0,0,0,0,1,0,1,0,100
Kathleen Spragg Agricultural Research Trust (New Zealand),1,0,0,0,0,0,1,0,1,0,100
Kauri Dieback Programme,0,0,0,0,0,1,1,100,0,0,100
Kavli Foundation,0,0,21,0,0,12,33,100,0,0,100
Kavli Foundation (USA),0,0,0,0,0,2,2,100,0,0,100
Kavli Foundation Neuroscience without Borders seed grant,0,1,0,0,0,0,1,100,0,0,100
Kea Therapeutics Limited,0,1,0,0,0,0,1,100,0,0,100
"Kea Therapeutics Ltd, Auckland",1,0,0,0,0,0,1,0,1,0,100
Keidanren Nature Conservation Fund (KNCF),0,1,0,0,0,0,1,100,0,0,100
Keio Gijuku Fukuzawa Memorial Fund,0,0,0,0,1,0,1,100,0,0,100
Keio University,1,1,0,0,0,0,2,50,1,0,100
Keio University Global Research Institute,1,0,0,0,0,0,1,0,1,0,100
Keith Boden Fellowship,1,0,0,0,0,0,1,0,1,0,100
Kelliher Art Trust,1,0,0,0,0,0,1,0,1,0,100
Kelliher Art Trust: 3700171,1,0,0,0,0,0,1,0,1,0,100
Kelliher Charitable Trust,5,3,0,1,0,2,11,54,5,0,100
Kelliher Charitable Trust Emerging Research Start-Up Award,0,0,0,1,0,0,1,100,0,0,100
Kelliher Charitable Trust Emerging Research Start-Up Award (New Zealand),0,1,0,0,0,0,1,100,0,0,100
Kelliher Charitable Trust Emerging Researcher Start-up Award,1,0,0,0,0,0,1,0,1,0,100
Kelliher Charitable Trust Emerging Researcher Start-up Award Funding Source,1,0,0,0,0,0,1,0,1,0,100
Kelliher Charitable Trust Emerging Researcher Start-up Award Funding Source: Medline,1,0,0,0,0,0,1,0,1,0,100
Kelliher Charitable Trust: 1716002,1,0,0,0,0,0,1,0,1,0,100
Kelliher Trust,1,0,0,0,0,0,1,0,1,0,100
Kelliher Trust PhD Scholarship,1,0,0,0,0,0,1,0,0,1,100
Kelly Family Foundation,0,0,0,0,2,0,2,100,0,0,100
Kelly Fellowship at the University of Auckland,0,2,0,0,0,0,2,100,0,0,100
Kelly Foundation at the University of Auckland,0,0,0,0,1,0,1,100,0,0,100
Kelly Fund at the University of Auckland,0,1,0,1,0,0,2,100,0,0,100
"Kelly Fund at the University of Auckland, New Zealand",0,0,0,0,1,0,1,100,0,0,100
"Kelly Fund, New Zealand at the University of Auckland",0,0,0,0,1,0,1,100,0,0,100
"Kementerian Pendidikan Malaysia, KPM",9,0,0,0,0,0,9,0,6,3,100
Kementerian Riset Teknologi Dan Pendidikan Tinggi Republik Indonesia,1,0,0,0,0,0,1,0,1,0,100
Kementerian Sumber Asli dan Alam Sekitar,0,0,0,0,0,1,1,100,0,0,100
Kennesaw State University Office of the President Research Grant,1,0,0,0,0,0,1,0,0,0,0
Kenneth M. Rosen Fellowship in Cardiac Pacing and Electrophysiology Scholarship of the Heart Rhythm Society,0,0,0,0,0,1,1,100,0,0,100
"Kermanshah University of Medical Sciences, KUMS",0,1,0,0,0,0,1,100,0,0,100
Key Disciplines of Medicine (Innovation Discipline),0,1,0,0,0,0,1,100,0,0,100
Key Field Research Development Program of Guangdong Province,0,1,0,0,0,0,1,100,0,0,100
Key International Cooperation Projects of the Chinese Academy of Sciences,1,0,0,0,0,0,1,0,0,0,0
Key Laboratory Construction Projects in Guangdong,1,0,0,0,0,0,1,0,1,0,100
Key Laboratory of Coast Civil Structural Safety of Ministry of Education of Tianjin University,1,0,0,0,0,0,1,0,1,0,100
"Key Laboratory of Electronic Measurement Technology, Anhui Province (The 41st Institute of CETC)",1,0,0,0,0,0,1,0,1,0,100
"Key Laboratory of Geological Hazards on Three Gorges Reservoir Area (China Three Gorges University), Ministry of Education",2,0,0,0,0,0,2,0,1,1,100
"Key Laboratory of Mathematical Economics and Quantitative Finance (Peking University), Ministry of Education",2,0,0,0,0,0,2,0,2,0,100
Key Laboratory of Population Defects Intervention Technology of Henan Province,0,0,0,0,0,2,2,100,0,0,100
Key Laboratory of Wetland Ecology and Environment of the Chinese Academy of Sciences,1,0,0,0,0,0,1,0,0,0,0
Key Program for International S&T Cooperation Projects of China,0,0,0,0,0,1,1,100,0,0,100
Key Program of Technology Innovation and Application of Chongqing,1,0,0,0,0,0,1,0,1,0,100
Key Project Foundation of Natural Science Research in Universities of Anhui Province in China,0,1,0,0,0,0,1,100,0,0,100
Key Project of Hunan Provincial Education DepartmentHunan Provincial Education Department,2,0,0,0,0,0,2,0,0,2,100
Key Project of Natural Science Foundation of Guangxi Province,0,1,0,0,0,0,1,100,0,0,100
Key Project of Philosophy and Social Sciences for Universities by Jiangsu Provincial Department of Education,1,0,0,0,0,0,1,0,1,0,100
"Key Project of Research and Development Programs of Hebei Province, China",1,0,0,0,0,0,1,0,0,0,0
Key Project of the National Social Science Foundation of China,0,1,0,0,0,0,1,100,0,0,100
Key Projects of Philosophy and Social Sciences for Universities by Jiangsu Provincial Department of Education,1,0,0,0,0,0,1,0,1,0,100
Key R & D Project of Shandong Provice,1,0,0,0,0,0,1,0,1,0,100
Key R&D Program of Changsha,1,0,0,0,0,0,1,0,0,0,0
Key R&D Program of Shandong Province,2,0,0,0,0,1,3,33,2,0,100
"Key R&D Program of Shandong Province, China",1,0,0,0,0,0,1,0,1,0,100
Key R&D Program of Zhejiang Province,2,0,0,0,0,0,2,0,2,0,100
Key R&D Project of Jining,1,0,0,0,0,0,1,0,1,0,100
Key R&D Project of Shandong Province,3,0,0,0,0,0,3,0,3,0,100
Key R&D programs in Shandong,1,0,0,0,0,0,1,0,1,0,100
Key R&D project in Guangxi,0,1,0,0,0,0,1,100,0,0,100
Key R&D project of Shandong Province,1,0,0,0,0,0,1,0,1,0,100
