Department,Total,closed,gold,diamond,bronze,green,hybrid,Journal articles,Open,% Open,Closed/AAM embargoed,Closed/AAM immediate,Potential % open
"Institute of Marine Science, School of Biological Sciences, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Institute of Marine Science, Science Centre 302, Room 394, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Institute of Marine Science, Science Centre, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Institute of Marine Science, The University of Auckland",11,8,3,0,0,0,0,11,3,27%,8,0,100%
"Institute of Marine Science, University of Auckland",68,34,13,4,3,6,8,68,34,50%,28,4,97%
"Institute of Marine Sciences, Private Bag 92019, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Institute of Marine Sciences, University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Institute of Medical Science, University of Toronto, 1 King's College Circle, Toronto, ON  M5S 1A8, Canada, Department of Psychiatry, University of Toronto, 250 College Street, Toronto, ON  M5T 1R8, Canada, School of Population Health and Pharmacy, Faculty of Medical and Health Sciences, University of Auckland",1,0,1,0,0,0,0,0,0,,0,0,0%
"Institute of Natural and Mathematical Sciences, Massey University Auckland, Auckland, 0632, New Zealand, School of Biological Sciences, University of Auckland",2,0,0,0,1,1,0,2,2,100%,0,0,100%
"Institute of Sociology of the Czech Academy of Sciences, Prague, Czech Republic, Anthropology Programme, School of Social Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Institute of Soil, Jinan Environmental Research Academy, Jinan, 250102, China, Department of Civil and Environmental Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Institute of Sport Sciences, University of Lausanne, Lausanne, Switzerland, Department of Exercise Sciences, Faculty of Science, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Instituto Nacional de Geriatría, Mexico City, Mexico, Department of Psychological Medicine, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Instituto de Ecología Regional, Consejo Nacional de Investigaciones Científicas Y Técnicas, Universidad Nacional de Tucumán, Yerba Buena, Tucumán  4170, Argentina, School of Environment, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Integrative Neurosciences, Singapore Institute for Clinical Sciences, Agency for Science and Technology, Brenner Centre for Molecular Medicine, Singapore, 117609, Singapore, Liggins Institute, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Intelligent Vision Systems Lab, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"International Archaeological Research Institute, Inc. (IARII), Honolulu, HI, United States, Anthropology, School of Social Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"International Archaeological Research Institute, Inc., Honolulu, HI, United States, Department of Anthropology, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"International Centre for Eye Health, Clinical Research Department, London School of Hygiene and Tropical Medicine, London, United Kingdom, School of Optometry and Vision Science, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"International Centre for Eye Health, London School of Hygiene & Tropical Medicine, London, United Kingdom, School of Optometry and Vision Science, University of Auckland",2,0,1,0,0,0,1,2,2,100%,0,0,100%
"International Centre for Eye Health, London School of Hygiene and Tropical Medicine, London, United Kingdom, School of Optometry and Vision Science, University of Auckland",7,0,5,0,1,1,0,7,7,100%,0,0,100%
"International Centre for Eye Health, London School of Hygiene and Tropical Medicine, London, WC1E 7HT, United Kingdom, School of Optometry and Vision Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"International Collaborative Joint Laboratory of Reproduction and Development of Ministry of Education of China, Chongqing Medical University, Chongqing, China, Liggins Institute, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"International Collaborative Joint Laboratory of Reproduction and Development, Ministry of Education of China, Chongqing Medical University, Chongqing, 400016, China, Liggins Institute, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"International Drowning Researchers' Alliance, Kuna, ID, United States, Department of Anaesthesiology, Faculty of Medical and Health Sciences, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"International Initiative on Spatial Lifecourse Epidemiology (ISLE), Netherlands, School of Nursing, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"International Joint Research Laboratory for Functional Dairy Protein Ingredients, U.S.-China Dairy Innovation Center, Jiangnan University, Wuxi, Jiangsu Province  214122, China, School of Chemical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"International Journal of Auditing, United Kingdom, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"International Society of Pharmacovigilance Herbal and Traditional Medicines Special Interest Group, School of Pharmacy, Faculty of Medical and Health Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"International Society of Surgery, Zurich, Switzerland, Middlemore Hospital, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Intra, Auckland, New Zealand, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Invasive Species Specialist Group, Species Survival Commission, International Union for Conservation of Nature, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Inverse Acoustics Ltd, 73 Daffodil Street, Auckland, 0604, New Zealand, Physics Department, Faculty of Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Israel Oceanographic and Limnological Research, National Institute of Oceanography, P.O. Box 8030, Haifa, 31080, Israel, Leigh Marine Laboratory, Institute of Marine Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Italian, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"James Henare Maori Research Centre, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"James Henare Māori Research Centre, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"James Henare Māori Research Centre, University of Auckland",2,0,2,0,0,0,0,2,2,100%,0,0,100%
"James Henare Research Centre, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, United States, Department of Mechanical Engineering, The University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Jet Propulsion Laboratory, California Institute of Technology, Pasadena, CA, United States, Department of Mechanical Engineering, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Jiangsu Key Laboratory of Engineering Mechanics, School of Civil Engineering, Southeast University, Nanjing, China, Department of Civil and Environmental Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Joseph Banks Laboratories, School of Life Sciences, University of Lincoln, Lincoln, United Kingdom, School of Biological Sciences, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Kari Centre, Greenlane Clinical Centre, Auckland District Health Board, Private Bag 92189, Auckland, New Zealand, School of Psychology, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory for Environmental Factors Control of Agro-product Quality Safety, Ministry of Agricultural and Rural Affairs, Tianjin, 300191, China, Jinan Environmental Research Academy, Jinan, 250102, China, Department of Civil and Environmental Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Advanced Technologies of Materials, Ministry of Education China, Southwest Jiaotong University, Chengdu, 610031, China, Department of Chemical and Materials Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Advanced Technologies of Materials, Ministry of Education China, Southwest Jiaotong University, Chengdu, 610031, China, Department of Chemical and Materials Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Advanced Technologies of Materials, Ministry of Education China, Southwest Jiaotong University, Chengdu, 610031, China, Department of Materials Science and Engineering, University of Toronto, Ontario, Toronto  M3S 5E4, Canada, Department of Chemical and Materials Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Artificial Micro- and Nano-structures of Ministry of Education and Hubei Key Laboratory of Nuclear Solid Physics, School of Physics and Technology, Wuhan University, Wuhan, 430072, China, Department of Chemical & Materials Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Contemporary Design and Integrated Manufacturing Technology, Ministry of Education, Northwestern Polytechnical University, Xi'an, China, Department of Mechanical Engineering, The University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"Key Laboratory of Food Processing Technology and Quality Control of Shandong Higher Education Institutes, The College of Food Science and Engineering, Shandong Agricultural University, Shandong, China, The School of Chemical Sciences, The University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Key Laboratory of Graphene Technologies and Applications of Zhejiang Province and Advanced Li-ion Battery Engineering Lab, Ningbo Institute of Materials Technology and Engineering, Chinese Academy of Sciences, Ningbo, Zhejiang  315201, China, Department of Chemical and Materials Engineering, Faculty of Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Graphene Technologies and Applications of Zhejiang Province, Ningbo Institute of Materials Technology and Engineering (NIMTE), Chinese Academy of Sciences, Ningbo, China, Department of Chemical and Materials Engineering, Faculty of Engineering, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Low-grade Energy Utilization Technologies and Systems of Ministry of Education of China, Chongqing University, Chongqing, China, Chongqing University, Chongqing, China, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Key Laboratory of Orthopaedics and Traumatology of Traditional Chinese Medicine and Rehabilitation, Fujian University of TCM, Ministry of Education, Fuzhou, Fujian, 350122, China, College of Rehabilitation Medicine, Fujian University of Traditional Chinese Medicine, Fuzhou, Fujian, 350122, China, Department of Exercise Sciences, Faculty of Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Kidz First Neonatal Care, Counties Manukau Health, Auckland, New Zealand, Liggins Institute, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Ko Awatea, Health System Innovation and Improvement, Counties Manukau Health, Auckland, New Zealand, School of Medicine, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Koi Tū, The Centre for Informed Futures, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"Kupenga Hauora Ma Ori, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,1,100%
"LabPlus, Auckland District Health Board, Newborn Metabolic Screening Programme, Auckland, New Zealand, Liggins Institute, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Laboratoire Interdisciplinaire Carnot de Bourgogne, UMR 6303 CNRS-Université Bourgogne Franche-Comté, 9 av. A. Savary, Dijon Cedex, 21078, France, Department of Physics, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Laboratoire Interdisciplinaire Carnot de Bourgogne, UMR 6303 CNRS—Université Bourgogne-Franche-Comté, 9 av. A. Savary, Dijon, France, Department of Physics, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Laboratoire Interdisciplinaire Carnot de Bourgogne, UMR6303 CNRS Université Bourgogne Franche-Comté, Dijon, France, Department of Physics, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Laboratoire Interdisciplinaire Carnot de Bourgogne, Umr 6303 CNRS-Université Bourgogne Franche-Comté, 9 av. A. Savary, Dijon Cedex, 21078, France, Dodd-Walls Centre and Department of Physics, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Laboratory for Industry 4.0 Smart Manufacturing Systems, Department of Mechanical Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Laboratory of Digital and Computational Demography, Max Planck Institute for Demographic Research, Rostock, 18057, Germany, School of Computer Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Laboratory of Digital and Computational Demography, Max Planck Institute for Demographic Research, Rostock, Germany, School of Computer Science, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Laboratory of Molecular Modeling Department of Theoretical Chemistry Faculty of Chemistry, University of Gdansk Wita Stwosza 63, Gdansk, 80-308, Poland, MacDiarmid Institute for Advanced Materials and Nanotechnology Department of Physics, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Laboratory of Quality and Safety Risk Assessment for Citrus Products (Chongqing) Ministry of Agriculture, Citrus Research Institute, College of Horticulture and Landscape Architecture, Southwest University, Chongqing, China, School of Chemical Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Laboratory of Structural Biology and Maurice Wilkins Center for Molecular Biodiscovery, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Laboratory of Structural Biology, School of Biological Sciences and Maurice Wilkins Centre for Molecular Biodiscovery, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Laboratory of Structural Biology, School of Biological Sciences and Maurice Wilkins Centre for MolecularBiodiscovery, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Laboratory of Structural Biology, School of Biological Sciences, Maurice Wilkins Centre for Molecular Biodiscovery, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Land Vertebrates, Auckland War Memorial Museum, Auckland, 1142, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Landcare Research Auckland, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Landcare Research, 231 Morrin Road, Auckland, New Zealand, Centre for Biodiversity and Biosecurity, School of Biological Sciences, University of Auckland",2,2,0,0,0,0,0,2,0,0%,0,0,0%
"Landcare Research, 231 Morrin Road, St. Johns, Auckland, 1072, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Landcare Research, Auckland, New Zealand, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Landcare Research, Auckland, PB 92170, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Landcare Research, Dunedin, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Landcare Research, Lincoln, New Zealand, School of Chemical Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Landcare Research, PB 1930, Dunedin, 9054, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Landcare Research, Private Bag 1930, Dunedin, 9054, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Landcare Research, Private Bag 92-170, Auckland, 1072, New Zealand, Center for Biodiversity and Biosecurity, School of Life Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Landcare Research, Private Bag 92170, Auckland, New Zealand, School of Biological Science, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Landcare Research, Private Bag 92170, Auckland, New Zealand, School of Biological Sciences, University of Auckland",3,2,0,0,1,0,0,3,1,33%,0,0,33%
"Learning Technology Unit, Faculty of Medical and Health Sciences, The University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Learning and Teaching Unit, School of Medicine, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Learning, Development and Professional Practice, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Leigh Marine Laboratory and Institute of Marine Science, University of Auckland",2,2,0,0,0,0,0,2,0,0%,2,0,100%
"Leigh Marine Laboratory, Institute of Marine Science, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Leigh Marine Laboratory, Institute of Marine Science, University of Auckland",15,11,2,0,1,0,1,15,4,26%,11,0,100%
"Leigh Marine Laboratory, The University of Auckland",2,1,1,0,0,0,0,2,1,50%,1,0,100%
"Leukaemia & Blood Cancer Research Unit, Department of Molecular Medicine and Pathology, Faculty of Medical and Health Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Leukaemia & Blood Cancer Research Unit, Department of Molecular Medicine and Pathology, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Leukaemia & Blood Cancer Research Unit, Department of Molecular Medicine and Pathology, University of Auckland",2,2,0,0,0,0,0,2,0,0%,1,0,50%
"Leukaemia and Blood Cancer Research Unit, Department of Molecular Medicine and Pathology, University of Auckland",2,1,1,0,0,0,0,2,1,50%,0,0,50%
"Leukaemia and Lymphoma Research, Leukaemia and Blood Cancer Research Unit, Department of Molecular Medicine and Pathology, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Leukemia and Blood Cancer Research Unit, Department of Molecular Medicine and Pathology, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Liggin's Institute, University of Auckland",1,0,0,0,0,0,1,0,0,,0,0,0%
"Liggins Insitute and A Better Start – National Science Challenge, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Liggins Institute and Department of Paediatrics: Child and Youth Health, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Liggins Institute and Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Liggins Institute, Auckland, New Zealand, New Zealand National Science Challenge, High-Value Nutrition, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Liggins Institute, Centre for Science in Policy Diplomacy and Society, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Liggins Institute, Faculty of Medical & Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Liggins Institute, Faculty of Medical and Health Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Liggins Institute, The University of Auckland",35,14,13,0,1,4,3,35,21,60%,12,0,94%
"Liggins Institute, University of Auckland",187,73,65,0,19,17,13,187,114,60%,54,8,94%
"Light Metals Research Center, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Light Metals Research Centre, The University of Auckland",2,2,0,0,0,0,0,1,0,0%,1,0,50%
"Light Metals Research Centre, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Liiggins Institute, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Linguistics Department, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
Liver Unit University of Auckland,1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Liver research unit, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"London School of Hygiene and Tropical Medicine, International Centre for Eye Health, London, United Kingdom, School of Optometry and Vision Science, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"London School of Hygiene and Tropical Medicine, London, United Kingdom, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Long Term Ecology Laboratory, Landcare Research, Lincoln, New Zealand, School of Environment, University of Auckland",2,0,1,0,0,1,0,2,2,100%,0,0,100%
"Long-Term Ecology Laboratory, Manaaki Whenua–Landcare Research, Lincoln, 7640, New Zealand, School of Environment, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Ludwig Boltzmann Institute for Clinical Forensic Imaging, Graz, Austria, Department of Computer Science, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Ludwig Boltzmann Institute for Clinical Forensic Imaging, Graz, Austria, School of Computer Science, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Ludwig Boltzmann Institute for Clinical Forensic Imaging, Universitätsplatz 4, Graz, 8010, Austria, BioTechMed-Graz, Graz, Austria, School of Computer Science, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Ludwig Boltzmann Institute for Lung Vascular Research, Graz, Austria, School of Computer Science, University of Auckland",1,1,0,0,0,0,0,0,0,,0,0,0%
"MBIE Biocide Toolbox and NZ Product Accelerator Programmes, School of Chemical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"MBIE Biocide Toolbox and NZProduct Accelerator programme, School of Chemical Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"MBIE The Biocide Toolbox Programme, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"MacDiarmid Inst. for Adv. Mat. and Nanotechnology and the Dodd-Walls Ctr. for Photonic and Quant. Technol., University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Auckland, New Zealand, Department of Physics, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Department of Physics and Chemistry, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Department of Physics, University of Auckland",9,9,0,0,0,0,0,9,0,0%,8,1,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Departments of Physics and Chemistry, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Dodd Walls Centre for Quantum and Photonic Technologies, Auckland, 1010, New Zealand, Department of Physics, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Dodd Walls Centre for Quantum and Photonic Technologies, Auckland, 1010, New Zealand, School of Chemical Sciences, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Kelburn Parade, Wellington, 6140, New Zealand, Department of Chemical and Materials Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, New Zealand, Department of Physics, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, School of Chemical Sciences, University of Auckland",4,3,0,1,0,0,0,4,1,25%,1,1,75%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Victoria University of Wellington, P.O. Box 600, Wellington, 6140, New Zealand, Department of Chemical and Materials Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Wellington, 6140, New Zealand, Department of Physics, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Wellington, 6140, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"MacDiarmid Institute for Advanced Materials and Nanotechnology, Wellington, New Zealand, Department of Chemical and Materials Engineering, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"MacDiarmid Institute for Advanced Materials and Technology, Department of Physics and Chemistry, University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"MacDiarmid Institute, Dodd Walls Centre for Photonic and Quantum Technologies, Photon Factory, University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Macromolecular Structure Laboratory, The Francis Crick Institute, 1 Midland Road, London, NW1 1AT, United Kingdom, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua - Landcare Research, 231 Morrin Road, Auckland, 1072, New Zealand, Centre for Biodiversity and Biosecurity, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua - Landcare Research, 231 Morrin Road, Auckland, New Zealand, Centre for Biodiversity and Biosecurity, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua - Landcare Research, Auckland, New Zealand, School of Biological Sciences, The University of Auckland",1,0,0,0,0,0,1,1,1,100%,0,0,100%
"Manaaki Whenua - Landcare Research, Lincoln, New Zealand, School of Environment, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua - Landcare Research, PO Box 69040, Lincoln, 7640, New Zealand, School of Environment, The University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua - Landcare Research, Palmerston North, New Zealand, Te Pūnaha Matatini, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua - Landcare Research, Private Bag 92170, Auckland, New Zealand, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua - Landcare Research, Private Bag, Auckland, 92170, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua Landcare Reaearch, Private Bag 92170, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Manaaki Whenua Landcare Research, Auckland, New Zealand, Te Pūnaha Matatini, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua Landcare Research, Lincoln, Canterbury, New Zealand, School of Environment, University of Auckland",1,0,0,0,1,0,0,1,1,100%,0,0,100%
"Manaaki Whenua Landcare Research, Lincoln, New Zealand, School of Environment, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua Landcare Research, PO Box 69040, Lincoln, 7640, New Zealand, School of Environment, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua Landcare Research, Private Bag 1930, Dunedin, 9054, New Zealand, Te Pūnaha Matatini Centre of Research Excellence for Complex Systems, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua – Landcare Research, 231 Morrin Rd, St Johns, Auckland, 1072, New Zealand, Te Pūnaha Matatini, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua – Landcare Research, 231 Morrin Road, Auckland, 1072, New Zealand, Centre for Biodiversity & Biosecurity, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua – Landcare Research, 231 Morrin Road, Auckland, New Zealand, Centre for Biodiversity & Biosecurity, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua – Landcare Research, 231 Morrin Road, Auckland, New Zealand, Centre for Biodiversity & Biosecurity, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,0,0,0%
"Manaaki Whenua – Landcare Research, 54 Gerald Street, Lincoln, 7608, New Zealand, School of Environment, The University of Auckland",1,0,0,0,0,1,0,1,1,100%,0,0,100%
"Manaaki Whenua – Landcare Research, Auckland Mail Centre, Private Bag 92170, Auckland, 1142, New Zealand, School of Biological Sciences, University of Auckland",1,0,1,0,0,0,0,1,1,100%,0,0,100%
"Manaaki Whenua – Landcare Research, Auckland, New Zealand, School of Biological Sciences, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua – Landcare Research, Auckland, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua – Landcare Research, Lincoln, New Zealand, School of Biological Sciences, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua – Landcare Research, Lincoln, New Zealand, School of Environment, The University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
"Manaaki Whenua – Landcare Research, Lincoln, New Zealand, School of Environment, University of Auckland",1,1,0,0,0,0,0,1,0,0%,1,0,100%
